epoch,loss,miou,macc,fwiou,lr,model
1,2.239268370549376,0.22396627397105082,0.2733603745190751,0.6961318316332132,0.0004992370400989493,projection
2,1.432445910692953,0.27477233649554467,0.3411006036007639,0.7284967572159659,0.0004969528642972967,projection
3,1.217219729172556,0.2898821862386624,0.3573201458789109,0.7425086888223842,0.000493161555298425,projection
4,1.1145741663665594,0.2981706971778322,0.37363141067344735,0.7413887417695227,0.00048788648778305053,projection
5,1.0525140830606867,0.3100786340656553,0.4157178569556673,0.7444315307099975,0.0004811601842965435,projection
6,1.0113074210221553,0.3109678685099055,0.4095604883457432,0.7429972824189337,0.00047302411473662103,projection
7,0.9839905334330934,0.3175444213239306,0.4044628925630338,0.7401500531921714,0.0004635284406776378,projection
8,0.9599861808974677,0.31583284803148753,0.41072937024886313,0.7441489664213001,0.0004527317061077995,projection
9,0.9435114561588771,0.3230880160555387,0.41414947994650364,0.7515845809547689,0.0004407004764860077,projection
10,0.9247989161372554,0.3199900967896586,0.41464047783407887,0.7490329984233596,0.0004275089283436705,projection
11,0.9181494511686981,0.32920722117107215,0.4096960820417306,0.7537308203454373,0.0004132383919617205,projection
12,0.9059949013470865,0.331245008848983,0.4245166172445224,0.7464787235532312,0.00039797684994238706,projection
13,0.894159142170159,0.3397633978985032,0.43057990896475096,0.7517886310556018,0.00038181839476719725,projection
14,0.881260227769521,0.3355292890210166,0.4361242994309897,0.7528545532745345,0.00036486264868553777,projection
15,0.8749211618774816,0.3401090906055281,0.42398209536063103,0.7499566583704239,0.0003472141495103597,projection
16,0.8669962250042257,0.3431546768241256,0.43750758276451346,0.7521448195005874,0.00032898170610779946,projection
17,0.8569102537336734,0.34571223748946356,0.4403502616241949,0.7501955064450673,0.00031027772755433657,projection
18,0.848971076425015,0.3511499613735945,0.44940843176143613,0.7569544512596563,0.0002912175300974571,projection
19,0.8457060154562026,0.3475175059204795,0.44007873285110216,0.7516457414719342,0.0002719186261926416,projection
20,0.83660913685527,0.34845056044393813,0.4319136904962865,0.7497124554250598,0.00025249999999999996,projection
21,0.833376255290058,0.35316453623467625,0.45045348215598313,0.7560709782878511,0.00023308137380735836,projection
22,0.8315219217594194,0.3527589169761849,0.4333405776174247,0.7529913880942063,0.00021378246990254288,projection
23,0.8268498063733334,0.35263834154428875,0.4394952128818419,0.7513999324435408,0.0001947222724456634,projection
24,0.8225635141595599,0.3491654984178171,0.43066653906718705,0.7505578237013383,0.0001760182938922005,projection
25,0.8202233457528401,0.347184774593857,0.4485703618363398,0.751417363098678,0.00015778585048964024,projection
26,0.8172982703236973,0.35523966030101894,0.4542080316094113,0.7555711895230325,0.00014013735131446212,projection
27,0.8130837169594071,0.34793213608147244,0.4497109289922424,0.7520535198124202,0.0001231816052328026,projection
28,0.8108200163756362,0.3518448938931874,0.44852963032694254,0.7521494211175981,0.00010702315005761287,projection
29,0.8078348748270572,0.3531270706091773,0.4446445472731937,0.7525200363769433,9.176160803827953e-05,projection
30,0.8061199419361889,0.3538918683211685,0.45042824260587877,0.753478100769997,7.749107165632946e-05,projection
31,0.8034830340660024,0.3514482605332405,0.45048011382552355,0.7522177923033287,6.429952351399232e-05,projection
32,0.8015179038970464,0.35138874915362345,0.44959928704784646,0.7529308830559509,5.226829389220051e-05,projection
33,0.8001504853229404,0.3513658850168402,0.44899515444541704,0.7524685957561519,4.1471559322362165e-05,projection
34,0.7988072293277126,0.3528786695350892,0.4481285674403163,0.7527657619138577,3.197588526337896e-05,projection
35,0.7975648981129791,0.3512218732173009,0.44574447457993316,0.7524768910350804,2.3839815703456522e-05,projection
36,0.7975199527046629,0.35184272274328804,0.4466959236081862,0.7531405227765778,1.7113512216949496e-05,projection
37,0.7961060892409954,0.3536240862879094,0.44958071444894565,0.7539633705003832,1.1838444701575051e-05,projection
38,0.796047661695687,0.35301506668448024,0.44884749807117785,0.7534307896200876,8.04713570270343e-06,projection
39,0.7951683314407573,0.35266486966563637,0.44781388944605227,0.7532561006438818,5.7629599010508294e-06,projection
40,0.7950567741973481,0.35273127329785514,0.44776255353850913,0.7532499722816626,5e-06,projection
