epoch,loss,miou,macc,fwiou,lr,model
1,2.270078892678299,0.22266890796525618,0.2757144274853244,0.6950507212277195,0.0004992370400989493,improved
2,1.4052867430836053,0.276303364283472,0.3439863873392567,0.7316500054125257,0.0004969528642972967,improved
3,1.1890972262196497,0.29173936368604014,0.3681029512492276,0.7386062725419825,0.000493161555298425,improved
4,1.0815405979429604,0.30289210361231367,0.37322336514067883,0.7444036297406604,0.00048788648778305053,improved
5,1.0199207193434423,0.32185569358908594,0.40624603695482686,0.7481304308780888,0.0004811601842965435,improved
6,0.9537418541893501,0.3175975937584794,0.419570943084578,0.7431615271777543,0.00047302411473662103,improved
7,0.9218078235354585,0.31875886088740824,0.41941203711332115,0.7499839732439046,0.0004635284406776378,improved
8,0.8857355066589526,0.33438077953530243,0.43413317122550477,0.7551303137878584,0.0004527317061077995,improved
9,0.8623901115666971,0.33505862996194163,0.4210824460197924,0.7617327854868153,0.0004407004764860077,improved
10,0.8389429047749877,0.32844280304400275,0.424820995267828,0.7573677246263812,0.0004275089283436705,improved
11,0.8236924435701164,0.33645224846313515,0.42227734225298413,0.76211760510387,0.0004132383919617205,improved
12,0.8033543256321928,0.3278773607133831,0.42059610172796313,0.7549206464781579,0.00039797684994238706,improved
13,0.7902953100186014,0.334435348642812,0.4248927536109296,0.7552211196202587,0.00038181839476719725,improved
14,0.7740200617272788,0.3518845122598734,0.4365629452352667,0.7616263929149509,0.00036486264868553777,improved
15,0.7635316455696389,0.3536705868522216,0.44138578363592446,0.7621560550233811,0.0003472141495103597,improved
16,0.7499245128856724,0.3534269048659733,0.44435596779032394,0.763226929156854,0.00032898170610779946,improved
17,0.7391823797310838,0.35363738243710563,0.4434403799550817,0.7637492084905326,0.00031027772755433657,improved
18,0.7327691742879319,0.3588771988253229,0.4541901445047677,0.7642208202128812,0.0002912175300974571,improved
19,0.7235379456182013,0.3600290694868,0.4628045399734121,0.7603562770518125,0.0002719186261926416,improved
20,0.7140807452677942,0.3605872829484946,0.4607082854357645,0.7630564062550939,0.00025249999999999996,improved
21,0.7062370807116984,0.3665925722347714,0.46153009381030674,0.7645253539184479,0.00023308137380735836,improved
22,0.6993687458267153,0.36281561199924883,0.4520321398024754,0.7620510348652674,0.00021378246990254288,improved
23,0.6943507313082462,0.36613848526763837,0.4579553816741646,0.7666603461850634,0.0001947222724456634,improved
24,0.6874330716420991,0.3723638188393954,0.46401025032397447,0.7676725349599056,0.0001760182938922005,improved
25,0.6827133362045967,0.371471754235348,0.46130508545406734,0.764619323690407,0.00015778585048964024,improved
26,0.678563175094386,0.36747381796783307,0.46342934824902127,0.7661256542006024,0.00014013735131446212,improved
27,0.6745249804789806,0.37326734100323655,0.4658460316466657,0.7669492060308072,0.0001231816052328026,improved
28,0.670708952488914,0.3676435834571047,0.45573417822912343,0.7635888284238462,0.00010702315005761287,improved
29,0.6679155430742093,0.3700788028968191,0.46241011203302573,0.7673882942534552,9.176160803827953e-05,improved
30,0.6646852596625455,0.3671033537740846,0.4538809097235568,0.7601708823332858,7.749107165632946e-05,improved
31,0.6621387915991408,0.37048779425199607,0.4594466245877601,0.7632017995504153,6.429952351399232e-05,improved
32,0.6603046716089958,0.37337971522414704,0.46007157883974026,0.766294490329575,5.226829389220051e-05,improved
33,0.6576259259838069,0.37130762376272597,0.4618067432424048,0.7666870526151903,4.1471559322362165e-05,improved
34,0.6560774789690602,0.3703533632488167,0.46182178435181426,0.7648981235999157,3.197588526337896e-05,improved
35,0.6549701719276676,0.3723667186147394,0.4601935478166112,0.7659751896492459,2.3839815703456522e-05,improved
36,0.653531587253045,0.3706946962557821,0.46162392444509337,0.7661120364481755,1.7113512216949496e-05,improved
37,0.6525040586297357,0.371034541135401,0.4610240907328742,0.7659588177224363,1.1838444701575051e-05,improved
38,0.6517058547251734,0.37104518125644714,0.45990799346862465,0.7658820891118543,8.04713570270343e-06,improved
39,0.6512787068499131,0.3709943416423149,0.46035616759206194,0.7661141715974806,5.7629599010508294e-06,improved
40,0.650980379836109,0.370755462216794,0.46066818563458767,0.7659222045768044,5e-06,improved
